user_id,texto_relato,latitude,longitude,data,topico,urgency
citizen046,Buraco na calçada perto do Shopping da Gávea engoliu o salto do sapato da minha mãe. Praça perto do Shopping da Gávea tomada por grama alta e mato. Calçada perto do Shopping da Gávea com entulho e ninguém desobstrui.,-22.975290,-43.232561,2025-03-06,Espaco publico,media
citizen003,Briga de bar na minha rua que saiu pro meio da rua. Vizinho colocando som alto na minha rua até meia-noite toda noite.,-22.974875,-43.231221,2025-12-31,Conflito social,media
citizen014,Lâmpada queimada na Praça Santos Dumont há quinze dias sem previsão de troca.,-22.987492,-43.245492,2025-07-23,Iluminacao publica,alta
citizen013,Espaço público na Rua Casuarina virou estacionamento irregular. Mato alto na calçada na Rua Casuarina escondendo buracos.,-22.976822,-43.225759,2025-05-16,Espaco publico,media
citizen030,A rua aqui no bairro ficou escura e aumentou os furtos. Lâmpada queimada aqui no bairro há quinze dias sem previsão de troca.,-22.978540,-43.231613,2026-05-23,Iluminacao publica,media
citizen055,Ratos aparecendo por causa do lixo acumulado na Pista Cláudio Coutinho.,-22.978065,-43.232865,2025-08-29,Lixo e conservacao,baixa
citizen036,Minha bolsa foi arrancada na Rua Vice-Governador Rubens Berardo numa moto.,-22.977866,-43.234419,2025-12-14,Seguranca e circulacao,media
citizen015,Buraco na Rua Marquês de São Vicente que a prefeitura tampou com areia e abriu de novo. Placa de rua caída na Rua Marquês de São Vicente há semanas.,-22.988963,-43.245980,2026-05-25,Transito e mobilidade,media
citizen060,"Não tem sinalização nenhuma na Pista Cláudio Coutinho, é temerário atravessar. Placa de rua caída na Pista Cláudio Coutinho há semanas.",-22.986726,-43.245823,2025-07-17,Transito e mobilidade,baixa
citizen054,Buraco na Rua Casuarina que a prefeitura tampou com areia e abriu de novo.,-22.986878,-43.246124,2025-06-20,Transito e mobilidade,baixa
citizen040,"Tentativa de assalto na Rua Fonte da Saudade esta manhã, me assustou muito. Furto de bike na Rua Fonte da Saudade, precisamos de mais policiamento.",-22.976556,-43.224411,2025-03-21,Seguranca e circulacao,alta
citizen007,"Calçada toda quebrada na Rua Fonte da Saudade, impossível pra cadeirante.",-22.974352,-43.230085,2025-04-12,Espaco publico,baixa
citizen014,"Quebraram o monumento na Rua Pacheco Leão que estava restaurado. Vandalizaram o playground na Rua Pacheco Leão, crianças sem onde brincar.",-22.976371,-43.225104,2026-04-28,Vandalismo,media
citizen006,Discussão por vaga de estacionamento na Rua Marquês de São Vicente virou caso de polícia. Morador perturbando a vizinhança na Rua Marquês de São Vicente com ameaças. Disputa de área na Rua Marquês de São Vicente entre grupos rivais.,-22.986976,-43.244780,2025-06-01,Conflito social,alta
citizen041,"Asfalto esburacado na Rua Álvaro Chaves, minha suspensão já sofreu. Placa de rua caída na Rua Álvaro Chaves há semanas.",-22.986748,-43.246294,2026-05-06,Transito e mobilidade,baixa
citizen005,Carro com alarme disparado na Rua Álvaro Chaves há horas.,-22.976568,-43.232423,2025-07-20,Outro,media
citizen019,Tem uma montanha de lixo na Rua Jardim Botânico que ninguém tira.,-22.988846,-43.244984,2026-04-03,Lixo e conservacao,alta
citizen033,"Família brigando na rua na Pista Cláudio Coutinho, situação constrangedora.",-22.987321,-43.245767,2026-04-27,Conflito social,alta
citizen005,Problema que precisa de atenção na Rua Álvaro Chaves mas não sei pra quem ligar.,-22.977476,-43.233944,2025-09-14,Outro,baixa
citizen049,A limpeza urbana na Rua Fonte da Saudade foi esquecida completamente.,-22.975626,-43.224000,2025-08-14,Lixo e conservacao,baixa
citizen033,Disputa de área na Rua Álvaro Chaves entre grupos rivais.,-22.986470,-43.246514,2025-08-19,Conflito social,baixa
citizen013,"Semáforo quebrado na Rua Marquês de São Vicente há dias, acidentes à vista. Semáforo na Rua Marquês de São Vicente em modo piscante desde segunda.",-22.987670,-43.246758,2026-01-30,Transito e mobilidade,media
citizen003,Briga feia entre vizinhos na Rua Marquês de São Vicente que já durou horas. Discussão por vaga de estacionamento na Rua Marquês de São Vicente virou caso de polícia. Vizinho colocando som alto na Rua Marquês de São Vicente até meia-noite toda noite.,-22.977442,-43.232600,2026-02-14,Conflito social,alta
citizen045,"Vandalizaram o banco da praça na Praça Santos Dumont, destruído.",-22.977767,-43.233327,2025-04-12,Vandalismo,alta
citizen005,"Sem luz na Estrada da Gávea à noite, carro entrou em buraco ontem.",-22.979400,-43.234243,2025-07-05,Iluminacao publica,alta
citizen016,Discussão por vaga de estacionamento na Rua Marquês de São Vicente virou caso de polícia. Agressão entre pedestres na Rua Marquês de São Vicente filmada por testemunhas. Confusão no ponto de ônibus na Rua Marquês de São Vicente com gritos e empurra-empurra.,-22.987813,-43.245211,2026-01-15,Conflito social,alta
citizen035,"Goteira de prédio na beira da Lagoa molhando pedestres embaixo. Pombos infestando o telhado na beira da Lagoa, situação insalubre. Veículo abandonado na beira da Lagoa há semanas, virou lixo.",-22.985600,-43.244038,2025-02-26,Outro,alta
citizen037,Bebedouro público na Estrada da Gávea sem funcionar faz meses. Falta rampa de acessibilidade na Estrada da Gávea.,-22.974610,-43.230524,2026-04-05,Espaco publico,baixa
citizen012,Equipamento de academia ao ar livre na Rua Padre Leonel Franca destruído. Vidro de poste de semáforo quebrado na Rua Padre Leonel Franca.,-22.986403,-43.247106,2025-11-26,Vandalismo,media
citizen030,Problema que precisa de atenção na minha rua mas não sei pra quem ligar.,-22.988561,-43.244399,2026-01-06,Outro,media
citizen027,Equipamentos de ginástica na Rua Vice-Governador Rubens Berardo enferrujados e sem manutenção.,-22.980024,-43.240922,2025-12-28,Espaco publico,baixa
citizen003,Câmera de segurança logo ali na esquina arrancada propositalmente. Placa de trânsito arrancada logo ali na esquina por vândalos.,-22.974387,-43.230427,2026-04-29,Vandalismo,media
citizen057,"Esgoto entupido e lixo acumulado no Parque da Cidade, situação precária.",-22.978053,-43.233404,2025-04-28,Lixo e conservacao,media
citizen012,Já faz uma semana que o lixo não é coletado na Rua Pacheco Leão. A coleta de lixo na Rua Pacheco Leão sumiu. O que aconteceu?,-22.974066,-43.230516,2025-09-13,Lixo e conservacao,alta
citizen014,"Fui assaltado na Rua Lopes Quintas ontem à noite, tá perigoso. Traficantes na esquina na Rua Lopes Quintas intimidando quem passa.",-22.975811,-43.231789,2025-02-03,Seguranca e circulacao,alta
citizen051,"Semáforo quebrado na Rua Lopes Quintas há dias, acidentes à vista. Ciclista quase atropelado na Rua Lopes Quintas por falta de ciclofaixa.",-22.978649,-43.233781,2025-12-12,Transito e mobilidade,alta
citizen018,"Animal abandonado perto da PUC-Rio há dias, alguém pode ajudar?",-22.974688,-43.230049,2025-03-15,Outro,baixa
citizen018,Ônibus parando no meio da rua no Parque da Cidade e travando tudo.,-22.978976,-43.234198,2025-04-02,Transito e mobilidade,media
citizen001,O trânsito na minha rua tá um caos nessa hora do dia.,-22.974267,-43.230522,2026-03-31,Transito e mobilidade,baixa
citizen016,"Fiz o chamado pra Enel semana passada sobre o poste na Rua Fonte da Saudade e nada. Ia sair pra correr mas na Rua Fonte da Saudade tá escuro demais. Sem iluminação na Rua Fonte da Saudade, fica perigoso à noite.",-22.980508,-43.242341,2025-08-29,Iluminacao publica,alta
citizen049,"O lixo orgânico logo ali na esquina tá fedendo demais com esse calor. Tem uma montanha de lixo logo ali na esquina que ninguém tira. Lixo espalhado por toda a calçada logo ali na esquina, impossível passar.",-22.976294,-43.230186,2025-12-08,Lixo e conservacao,media
citizen022,Nem a lua ilumina tanto quanto deveria os postes perto do Shopping da Gávea.,-22.976500,-43.232406,2025-03-24,Iluminacao publica,media
citizen009,Muros recém-pintados na Rua Pacheco Leão já pichados novamente.,-22.979063,-43.233505,2026-05-01,Vandalismo,baixa
citizen044,Confusão generalizada na Pista Cláudio Coutinho com xingamentos e empurrão. Briga de bar na Pista Cláudio Coutinho que saiu pro meio da rua. Conflito relacionado a entrega de aplicativo na Pista Cláudio Coutinho ficou feio.,-22.978818,-43.233246,2025-10-03,Conflito social,media
citizen023,O lixo orgânico na Estrada da Gávea tá fedendo demais com esse calor.,-22.976040,-43.229857,2026-04-28,Lixo e conservacao,media
citizen046,"Fio de alta tensão caído na Praça Santos Dumont, urgente. Entupimento de bueiro na Praça Santos Dumont que alaga tudo.",-22.975786,-43.226416,2025-09-06,Outro,baixa
citizen003,"Asfalto esburacado na Rua Padre Leonel Franca, minha suspensão já sofreu. Calçada destruída na Rua Padre Leonel Franca, idosos e cadeirantes sem passagem. Placa de rua caída na Rua Padre Leonel Franca há semanas.",-22.979131,-43.233002,2025-02-03,Transito e mobilidade,media
citizen038,Ciclista quase atropelado na Rua Vice-Governador Rubens Berardo por falta de ciclofaixa.,-22.975632,-43.226871,2025-10-04,Transito e mobilidade,alta
citizen031,Conflito relacionado a entrega de aplicativo no Parque da Cidade ficou feio. Disputa de área no Parque da Cidade entre grupos rivais.,-22.979733,-43.242087,2026-03-05,Conflito social,media
citizen042,"Animal abandonado na Rua Marquês de São Vicente há dias, alguém pode ajudar? Evento privado bloqueando a calçada na Rua Marquês de São Vicente sem aviso.",-22.987993,-43.244224,2025-11-29,Outro,media
citizen042,Briga feia entre vizinhos perto da PUC-Rio que já durou horas.,-22.975549,-43.230247,2026-02-22,Conflito social,alta
citizen051,"Viatura não passa no Parque da Cidade há dias, abandono policial.",-22.987917,-43.245432,2025-10-15,Seguranca e circulacao,alta
citizen001,O trânsito na Rua Pacheco Leão tá um caos nessa hora do dia.,-22.980500,-43.232840,2025-02-01,Transito e mobilidade,baixa
citizen048,Trânsito parado na Rua Casuarina por obra sem aviso prévio.,-22.978094,-43.233684,2025-07-14,Transito e mobilidade,baixa
citizen057,"Esgoto entupido e lixo acumulado na Rua Álvaro Chaves, situação precária.",-22.975439,-43.226158,2025-04-12,Lixo e conservacao,baixa
citizen031,O lixo orgânico perto da PUC-Rio tá fedendo demais com esse calor.,-22.977862,-43.233082,2025-12-11,Lixo e conservacao,media
citizen045,Confusão no ponto de ônibus na Rua Fonte da Saudade com gritos e empurra-empurra. Desentendimento entre grupos na Rua Fonte da Saudade que quase virou pancadaria.,-22.979145,-43.234563,2026-01-01,Conflito social,alta
citizen041,Espaço público na Rua Lopes Quintas virou estacionamento irregular.,-22.988162,-43.244411,2025-02-08,Espaco publico,alta
citizen049,Minha bolsa foi arrancada na Praça Santos Dumont numa moto.,-22.981653,-43.242824,2025-07-12,Seguranca e circulacao,alta
citizen021,"Totem de informação perto do Shopping da Gávea quebrado e apagado. Árvore caída perto do Shopping da Gávea desde a última chuva, ninguém tirou.",-22.985928,-43.245755,2025-09-21,Espaco publico,baixa
citizen044,A praça na minha rua deveria ser pra todos mas tá inacessível.,-22.988077,-43.246434,2025-04-21,Espaco publico,alta
citizen046,Desentendimento entre grupos na minha rua que quase virou pancadaria. Confusão generalizada na minha rua com xingamentos e empurrão.,-22.975001,-43.226038,2025-04-29,Conflito social,alta
citizen054,Grafite obsceno na parede da escola perto do Shopping da Gávea.,-22.974494,-43.230601,2025-02-08,Vandalismo,alta
citizen030,"Criança com medo de ir pra escola passando na Rua Álvaro Chaves. Grupo bagunçando na Rua Álvaro Chaves até tarde, moradores com medo.",-22.976490,-43.224991,2025-05-20,Seguranca e circulacao,baixa
citizen006,Mato alto na calçada na Rua Pacheco Leão escondendo buracos.,-22.986275,-43.244923,2026-05-01,Espaco publico,alta
citizen060,Engarrafamento na Rua Marquês de São Vicente todo dia no horário de pico. Placa de rua caída na Rua Marquês de São Vicente há semanas.,-22.987728,-43.243961,2025-02-07,Transito e mobilidade,media
citizen015,Área verde na Rua Vice-Governador Rubens Berardo sendo invadida por carros.,-22.978770,-43.232393,2026-03-17,Espaco publico,media
citizen016,Conflito entre comerciantes e moradores na Pista Cláudio Coutinho sem solução.,-22.977925,-43.232750,2025-07-05,Conflito social,alta
citizen044,Discussão de trânsito na Rua Vice-Governador Rubens Berardo que desceu pro pessoal.,-22.986095,-43.246023,2025-05-31,Conflito social,media
citizen002,Bebedouro público na Rua Álvaro Chaves sem funcionar faz meses.,-22.974037,-43.230077,2025-08-17,Espaco publico,media
citizen018,Acionei a prefeitura sobre o poste na Rua Marquês de São Vicente e ficou no papel. Minha filha tem medo de passar na Rua Marquês de São Vicente de noite por causa do escuro.,-22.975310,-43.226379,2025-04-18,Iluminacao publica,media
citizen057,Assalto a pedestres na Rua Jardim Botânico virou rotina.,-22.977932,-43.233789,2025-11-01,Seguranca e circulacao,media
citizen040,"Poste queimado na beira da Lagoa há mais de uma semana, ninguém conserta.",-22.979983,-43.242509,2026-05-17,Iluminacao publica,media
citizen027,Semáforo na Rua Pacheco Leão em modo piscante desde segunda.,-22.986257,-43.245608,2025-07-03,Transito e mobilidade,baixa
citizen020,Três postes apagados em sequência na Rua Fonte da Saudade. Que descuido. Voltei do trabalho tarde e a rua na Rua Fonte da Saudade tava no breu total.,-22.975464,-43.230782,2025-03-11,Iluminacao publica,media
citizen050,O lixo perto do Shopping da Gávea tá acumulado há dias e ninguém faz nada.,-22.978532,-43.232186,2026-01-29,Lixo e conservacao,alta
citizen057,O trânsito na Rua Álvaro Chaves tá um caos nessa hora do dia.,-22.987108,-43.246143,2025-06-19,Transito e mobilidade,baixa
citizen048,Lona improvisada logo ali na esquina bloqueando sinalização.,-22.987578,-43.245391,2025-02-05,Outro,alta
citizen010,"Poste queimado perto do Shopping da Gávea há mais de uma semana, ninguém conserta. Passando perto do Shopping da Gávea à noite dá medo, zero iluminação.",-22.986946,-43.246220,2025-11-01,Iluminacao publica,media
citizen011,"Carro arrombado aqui no bairro de madrugada, terceiro esse mês. Tentativa de assalto aqui no bairro esta manhã, me assustou muito.",-22.985923,-43.246179,2025-01-30,Seguranca e circulacao,media
citizen047,Câmera de segurança perto da PUC-Rio arrancada propositalmente. Muros recém-pintados perto da PUC-Rio já pichados novamente.,-22.981028,-43.242274,2025-01-30,Vandalismo,media
citizen006,Moradores brigando por causa de barulho na Praça Santos Dumont todo fim de semana.,-22.975096,-43.228857,2026-05-06,Conflito social,baixa
citizen034,Evento privado bloqueando a calçada na beira da Lagoa sem aviso.,-22.977908,-43.232289,2025-10-06,Outro,alta
citizen019,"Furto de retrovisor na Rua Vice-Governador Rubens Berardo, segundo da semana.",-22.973367,-43.230453,2025-11-24,Seguranca e circulacao,media
citizen053,Meu vizinho foi roubado perto do Shopping da Gávea em plena tarde.,-22.980108,-43.234103,2025-01-07,Seguranca e circulacao,media
citizen058,"A prefeitura precisa agir! O lixo perto da PUC-Rio tá atraindo rato. Cara, o lixo perto da PUC-Rio tá ridículo. Já liguei pra prefeitura e nada. A coleta de lixo perto da PUC-Rio sumiu. O que aconteceu?",-22.976338,-43.229449,2026-01-10,Lixo e conservacao,media
citizen037,"Poste caindo na Pista Cláudio Coutinho, além de escuro é perigoso. Ia sair pra correr mas na Pista Cláudio Coutinho tá escuro demais.",-22.975422,-43.228740,2026-04-05,Iluminacao publica,baixa
citizen046,"Calçada destruída na Rua Pacheco Leão, idosos e cadeirantes sem passagem.",-22.974254,-43.229520,2026-04-07,Transito e mobilidade,baixa
citizen020,Falta rampa de acessibilidade na Rua Álvaro Chaves. Espaço público na Rua Álvaro Chaves virou estacionamento irregular.,-22.987958,-43.244883,2025-01-30,Espaco publico,baixa
citizen023,Barulho de obra perto do Shopping da Gávea às seis da manhã todo dia.,-22.975201,-43.231148,2025-10-07,Outro,baixa
citizen012,"Lombada na Estrada da Gávea destruída, carros passando em alta velocidade.",-22.977355,-43.226113,2026-04-05,Transito e mobilidade,baixa
citizen045,"Porta de garagem arrombada na Rua Marquês de São Vicente, terceiro caso. Meu vizinho foi roubado na Rua Marquês de São Vicente em plena tarde.",-22.981392,-43.242181,2025-07-05,Seguranca e circulacao,media
citizen003,O trânsito logo ali na esquina tá um caos nessa hora do dia. Placa de rua caída logo ali na esquina há semanas.,-22.980078,-43.243109,2025-02-05,Transito e mobilidade,baixa
citizen049,Disputa de área na Estrada da Gávea entre grupos rivais.,-22.987661,-43.246390,2026-04-02,Conflito social,alta
citizen057,Voltei do trabalho tarde e a rua na Rua Fonte da Saudade tava no breu total.,-22.987532,-43.245458,2025-05-20,Iluminacao publica,media
citizen011,"Ponto de ônibus perto da PUC-Rio sem cobertura, chuva molha todo mundo. Falta rampa de acessibilidade perto da PUC-Rio.",-22.977969,-43.233865,2025-04-09,Espaco publico,baixa
citizen050,Tem pessoas suspeitas circulando na Rua Pacheco Leão toda noite. Traficantes na esquina na Rua Pacheco Leão intimidando quem passa.,-22.976145,-43.233586,2026-01-17,Seguranca e circulacao,media
citizen054,Carro com alarme disparado na minha rua há horas.,-22.985749,-43.245068,2025-11-02,Outro,baixa
citizen005,"Os postes perto da PUC-Rio estão todos apagados faz dias. Sem luz perto da PUC-Rio à noite, carro entrou em buraco ontem. A iluminação perto da PUC-Rio simplesmente parou de funcionar.",-22.977482,-43.231963,2026-01-09,Iluminacao publica,media
citizen047,Picharam toda a parede aqui no bairro de madrugada. Grafite obsceno na parede da escola aqui no bairro. Vidro de poste de semáforo quebrado aqui no bairro.,-22.975107,-43.230945,2026-01-18,Vandalismo,baixa
citizen024,Conflito entre moradores e ambulantes na Rua Lopes Quintas.,-22.977214,-43.232638,2025-05-15,Conflito social,media
citizen013,Tapume de obra aqui no bairro tomando calçada inteira.,-22.977328,-43.234525,2026-02-26,Outro,baixa
citizen042,Placa de rua caída na minha rua há semanas.,-22.977077,-43.225050,2026-05-02,Transito e mobilidade,alta
citizen018,Buraco na Estrada da Gávea que a prefeitura tampou com areia e abriu de novo. Ônibus parando no meio da rua na Estrada da Gávea e travando tudo.,-22.986499,-43.245675,2025-05-17,Transito e mobilidade,media
citizen039,"Fio de alta tensão caído na Rua Fonte da Saudade, urgente. Entupimento de bueiro na Rua Fonte da Saudade que alaga tudo.",-22.985685,-43.246298,2025-06-21,Outro,media
citizen035,O lixo orgânico na Rua Jardim Botânico tá fedendo demais com esse calor.,-22.976722,-43.225611,2026-04-06,Lixo e conservacao,baixa
citizen018,Engarrafamento aqui no bairro todo dia no horário de pico. Motocicleta subindo calçada aqui no bairro assustando pedestres.,-22.974350,-43.229720,2025-03-22,Transito e mobilidade,media
citizen024,"Não tem sinalização nenhuma no Parque da Cidade, é temerário atravessar.",-22.974730,-43.229638,2026-04-30,Transito e mobilidade,media
citizen039,Nem a lua ilumina tanto quanto deveria os postes na Rua Jardim Botânico. A rua na Rua Jardim Botânico ficou escura e aumentou os furtos.,-22.987193,-43.245840,2025-03-19,Iluminacao publica,media
citizen030,"Semáforo na Rua Padre Leonel Franca em modo piscante desde segunda. Desvio de obra na Rua Padre Leonel Franca sem sinalização adequada, confuso demais. Ciclista quase atropelado na Rua Padre Leonel Franca por falta de ciclofaixa.",-22.977788,-43.231572,2025-03-06,Transito e mobilidade,baixa
citizen022,Sacos de lixo espalhados na calçada na Estrada da Gávea desde ontem. Entulho de construção abandonado na Estrada da Gávea há mais de um mês. O lixo na Estrada da Gávea tá acumulado há dias e ninguém faz nada.,-22.974502,-43.228982,2025-02-03,Lixo e conservacao,baixa
citizen046,"Carro arrombado na Rua Vice-Governador Rubens Berardo de madrugada, terceiro esse mês.",-22.974110,-43.230883,2026-02-28,Seguranca e circulacao,baixa
citizen030,"Equipamento de academia ao ar livre na Pista Cláudio Coutinho destruído. Câmera de segurança na Pista Cláudio Coutinho arrancada propositalmente. Pichação em cima de pichação na Pista Cláudio Coutinho, ninguém limpa.",-22.979128,-43.233278,2025-07-06,Vandalismo,alta
citizen047,Já faz uma semana que o lixo não é coletado na Rua Marquês de São Vicente. Sacos de lixo espalhados na calçada na Rua Marquês de São Vicente desde ontem.,-22.979883,-43.233974,2026-03-02,Lixo e conservacao,baixa
citizen014,Câmera de segurança na Rua Fonte da Saudade arrancada propositalmente. Quebraram o monumento na Rua Fonte da Saudade que estava restaurado.,-22.976039,-43.225725,2026-05-02,Vandalismo,media
citizen018,"Desvio de obra perto da PUC-Rio sem sinalização adequada, confuso demais. O trânsito perto da PUC-Rio tá um caos nessa hora do dia. Semáforo quebrado perto da PUC-Rio há dias, acidentes à vista.",-22.976371,-43.233277,2026-05-15,Transito e mobilidade,baixa
citizen031,Mato alto na calçada na Praça Santos Dumont escondendo buracos. Equipamentos de ginástica na Praça Santos Dumont enferrujados e sem manutenção. Lixeira pública na Praça Santos Dumont transbordando sem coleta.,-22.978813,-43.232453,2025-01-13,Espaco publico,media
citizen059,A rua logo ali na esquina ficou escura e aumentou os furtos. Acionei a prefeitura sobre o poste logo ali na esquina e ficou no papel.,-22.979298,-43.232655,2026-04-09,Iluminacao publica,media
citizen003,Já faz uma semana que o lixo não é coletado na Estrada da Gávea.,-22.987815,-43.245207,2025-08-16,Lixo e conservacao,media
citizen012,Grafite obsceno na parede da escola na Rua Casuarina.,-22.977175,-43.234748,2025-06-25,Vandalismo,alta
citizen025,O lixo orgânico na Estrada da Gávea tá fedendo demais com esse calor.,-22.975677,-43.229873,2025-09-04,Lixo e conservacao,baixa
citizen057,"Semáforo quebrado na Rua Fonte da Saudade há dias, acidentes à vista.",-22.987699,-43.245812,2025-05-10,Transito e mobilidade,media
citizen022,"Picharam toda a parede na Praça Santos Dumont de madrugada. Pichação em cima de pichação na Praça Santos Dumont, ninguém limpa.",-22.974915,-43.229850,2025-06-17,Vandalismo,media
citizen012,Semáforo no Parque da Cidade em modo piscante desde segunda. Motocicleta subindo calçada no Parque da Cidade assustando pedestres.,-22.974822,-43.231628,2026-02-22,Transito e mobilidade,baixa
citizen059,Conflito entre comerciantes e moradores na Rua Vice-Governador Rubens Berardo sem solução.,-22.980123,-43.243003,2025-12-03,Conflito social,alta
citizen006,"Ônibus riscado e vandalizado aqui no bairro. Lixeiras públicas aqui no bairro destruídas, joguei fora.",-22.985986,-43.246913,2025-03-26,Vandalismo,alta
citizen012,Não tem bancos na praça na Rua Casuarina pra sentar.,-22.978532,-43.232884,2026-04-21,Espaco publico,media
citizen018,Alguém jogou entulho de obra na Rua Lopes Quintas e deixou largado. Sacos de lixo espalhados na calçada na Rua Lopes Quintas desde ontem.,-22.987507,-43.245626,2025-06-16,Lixo e conservacao,baixa
citizen024,Vários postes apagados perto da PUC-Rio. Isso é descaso. Voltei do trabalho tarde e a rua perto da PUC-Rio tava no breu total.,-22.975624,-43.224423,2025-03-21,Iluminacao publica,alta
citizen051,"Porta de garagem arrombada na minha rua, terceiro caso.",-22.979531,-43.241139,2025-09-01,Seguranca e circulacao,alta
citizen024,Vários postes apagados na minha rua. Isso é descaso. Voltei do trabalho tarde e a rua na minha rua tava no breu total.,-22.976795,-43.226454,2025-08-30,Iluminacao publica,media
citizen029,"Drenagem entupida na Rua Lopes Quintas, qualquer chuva alaga tudo. Falta rampa de acessibilidade na Rua Lopes Quintas.",-22.974208,-43.228994,2025-09-08,Espaco publico,baixa
citizen060,"Evento privado bloqueando a calçada logo ali na esquina sem aviso. Barulho de obra logo ali na esquina às seis da manhã todo dia. Pombos infestando o telhado logo ali na esquina, situação insalubre.",-22.976361,-43.233726,2026-02-27,Outro,media
citizen034,Voltei do trabalho tarde e a rua no Parque da Cidade tava no breu total. A iluminação no Parque da Cidade simplesmente parou de funcionar. Nem a lua ilumina tanto quanto deveria os postes no Parque da Cidade.,-22.976737,-43.233933,2025-02-23,Iluminacao publica,media
citizen003,Ia sair pra correr mas no Parque da Cidade tá escuro demais.,-22.987426,-43.245667,2025-02-18,Iluminacao publica,alta
citizen001,"Buraco na rede de esgoto na Rua Vice-Governador Rubens Berardo com cheiro forte. Fiação elétrica exposta na Rua Vice-Governador Rubens Berardo, perigo de choque.",-22.978894,-43.233355,2025-06-22,Outro,baixa
citizen055,"Pombos infestando o telhado na Estrada da Gávea, situação insalubre. Problema que precisa de atenção na Estrada da Gávea mas não sei pra quem ligar.",-22.988730,-43.246508,2025-04-12,Outro,baixa
citizen002,Buraco na rede de esgoto na Rua Vice-Governador Rubens Berardo com cheiro forte.,-22.974596,-43.230625,2025-03-30,Outro,media
citizen051,"Calçada toda quebrada na Rua Vice-Governador Rubens Berardo, impossível pra cadeirante. Praça na Rua Vice-Governador Rubens Berardo tomada por grama alta e mato.",-22.987707,-43.243699,2025-10-04,Espaco publico,media
citizen024,Ônibus riscado e vandalizado na minha rua.,-22.977101,-43.224164,2025-07-21,Vandalismo,baixa
citizen055,"Passando na Estrada da Gávea à noite dá medo, zero iluminação. A iluminação na Estrada da Gávea simplesmente parou de funcionar. Rua totalmente escura na Estrada da Gávea, fácil de assaltar assim.",-22.987489,-43.244172,2025-03-27,Iluminacao publica,alta
citizen024,Buraco na Pista Cláudio Coutinho que a prefeitura tampou com areia e abriu de novo.,-22.975120,-43.228128,2025-05-29,Transito e mobilidade,alta
citizen006,Conflito entre comerciantes e moradores na Rua Pacheco Leão sem solução.,-22.978587,-43.232072,2025-12-08,Conflito social,alta
citizen059,Goteira de prédio na Rua Jardim Botânico molhando pedestres embaixo. Problema que precisa de atenção na Rua Jardim Botânico mas não sei pra quem ligar.,-22.979358,-43.241880,2026-02-03,Outro,alta
citizen030,"Veículo abandonado na Rua Marquês de São Vicente há semanas, virou lixo. Obra irregular acontecendo na Rua Marquês de São Vicente sem autorização aparente.",-22.986407,-43.244973,2025-08-28,Outro,baixa
citizen026,"Lombada na Rua Lopes Quintas destruída, carros passando em alta velocidade. Semáforo quebrado na Rua Lopes Quintas há dias, acidentes à vista.",-22.986326,-43.245234,2026-04-14,Transito e mobilidade,alta
citizen055,Voltei do trabalho tarde e a rua na Rua Pacheco Leão tava no breu total. Os postes na Rua Pacheco Leão estão todos apagados faz dias. Nem a lua ilumina tanto quanto deveria os postes na Rua Pacheco Leão.,-22.976472,-43.232379,2025-02-08,Iluminacao publica,media
citizen058,"Barulho de tiro na Rua Casuarina ontem à noite, assustador. Tentativa de assalto na Rua Casuarina esta manhã, me assustou muito.",-22.975466,-43.231461,2026-05-11,Seguranca e circulacao,media
citizen042,Tem pessoas suspeitas circulando na Rua Fonte da Saudade toda noite.,-22.975994,-43.224000,2026-01-06,Seguranca e circulacao,alta
citizen038,O lixo orgânico na Rua Pacheco Leão tá fedendo demais com esse calor.,-22.978629,-43.232255,2026-04-29,Lixo e conservacao,alta
citizen010,Fiz o chamado pra Enel semana passada sobre o poste na Praça Santos Dumont e nada.,-22.976749,-43.225526,2026-05-10,Iluminacao publica,alta
citizen036,Terreno abandonado logo ali na esquina com mato e lixo acumulado. Obra irregular acontecendo logo ali na esquina sem autorização aparente.,-22.987425,-43.246112,2026-01-29,Outro,alta
citizen039,"Ciclista quase atropelado na Rua Lopes Quintas por falta de ciclofaixa. Semáforo na Rua Lopes Quintas em modo piscante desde segunda. O ônibus linha 583 não para mais na Rua Lopes Quintas, abandonaram o ponto.",-22.979396,-43.242419,2025-03-18,Transito e mobilidade,media
citizen028,Discussão por vaga de estacionamento no Parque da Cidade virou caso de polícia. Briga feia entre vizinhos no Parque da Cidade que já durou horas. Confusão no ponto de ônibus no Parque da Cidade com gritos e empurra-empurra.,-22.980641,-43.241083,2025-06-09,Conflito social,alta
citizen052,Faixa de pedestres na Rua Marquês de São Vicente completamente apagada. Engarrafamento na Rua Marquês de São Vicente todo dia no horário de pico.,-22.985431,-43.245556,2025-06-01,Transito e mobilidade,media
citizen038,"Esgoto entupido e lixo acumulado na beira da Lagoa, situação precária.",-22.979509,-43.241828,2026-02-26,Lixo e conservacao,baixa
citizen058,"Animal abandonado perto do Shopping da Gávea há dias, alguém pode ajudar?",-22.979678,-43.242477,2025-11-10,Outro,baixa
citizen030,Tem uma montanha de lixo na Rua Pacheco Leão que ninguém tira.,-22.988322,-43.244507,2025-12-09,Lixo e conservacao,baixa
citizen034,Bebedouro público na Praça Santos Dumont sem funcionar faz meses.,-22.976028,-43.229618,2025-09-21,Espaco publico,media
